2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error loading knowledge graph: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error setting up training environment: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,605 - src.utils.logger - ERROR - Training error: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:56,072 - src.utils.logger - ERROR - Error setting up training environment: Couldn't connect to localhost:7687 (resolved to ('127.0.0.1:7687', '[::1]:7687')):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2025-02-20 19:44:23,215 - src.utils.logger - INFO - Starting main training process...
2025-02-20 19:44:23,215 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 19:44:23,216 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 19:44:23,254 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 19:44:23,256 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 19:44:23,266 - src.utils.logger - INFO - Processing attack data...
2025-02-20 19:44:23,280 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 19:44:23,284 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 19:44:23,284 - src.utils.logger - INFO - Initializing environment...
2025-02-20 19:44:23,284 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 19:44:24,305 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 19:44:24,305 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 19:44:27,953 - src.utils.logger - INFO - Episode 1/100 - Reward: -114.60 - Avg Loss: 0.1279 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:27,954 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 19:44:30,556 - src.utils.logger - INFO - Episode 2/100 - Reward: -101.95 - Avg Loss: 0.2444 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:34,358 - src.utils.logger - INFO - Episode 3/100 - Reward: -132.77 - Avg Loss: 0.3888 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:38,246 - src.utils.logger - INFO - Episode 4/100 - Reward: -125.08 - Avg Loss: 0.4603 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:41,067 - src.utils.logger - INFO - Episode 5/100 - Reward: -153.36 - Avg Loss: 0.4271 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:45,757 - src.utils.logger - INFO - Episode 6/100 - Reward: -139.30 - Avg Loss: 0.3828 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:48,040 - src.utils.logger - INFO - Episode 7/100 - Reward: -128.23 - Avg Loss: 0.5003 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:50,248 - src.utils.logger - INFO - Episode 8/100 - Reward: 469.99 - Avg Loss: 0.4023 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:53,226 - src.utils.logger - INFO - Episode 9/100 - Reward: -117.21 - Avg Loss: 0.4502 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:55,487 - src.utils.logger - INFO - Episode 10/100 - Reward: 422.76 - Avg Loss: 0.4868 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:44:55,487 - src.utils.logger - INFO - Action distribution: {0: 0.4618, 1: 0.3505, 2: 0.1219, 3: 0.0658}
2025-02-20 19:45:00,067 - src.utils.logger - INFO - Episode 11/100 - Reward: -86.54 - Avg Loss: 0.3665 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:00,068 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 19:45:03,199 - src.utils.logger - INFO - Episode 12/100 - Reward: -96.11 - Avg Loss: 0.4818 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:05,785 - src.utils.logger - INFO - Episode 13/100 - Reward: -80.76 - Avg Loss: 0.5630 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:08,507 - src.utils.logger - INFO - Episode 14/100 - Reward: -170.13 - Avg Loss: 0.6672 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:11,016 - src.utils.logger - INFO - Episode 15/100 - Reward: -79.00 - Avg Loss: 0.5843 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:14,403 - src.utils.logger - INFO - Episode 16/100 - Reward: -105.28 - Avg Loss: 0.6565 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:17,476 - src.utils.logger - INFO - Episode 17/100 - Reward: -94.02 - Avg Loss: 0.6457 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:20,012 - src.utils.logger - INFO - Episode 18/100 - Reward: -151.95 - Avg Loss: 0.5682 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:22,545 - src.utils.logger - INFO - Episode 19/100 - Reward: -123.62 - Avg Loss: 0.8249 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:27,728 - src.utils.logger - INFO - Starting main training process...
2025-02-20 19:45:27,729 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 19:45:27,729 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 19:45:27,760 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 19:45:27,760 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 19:45:27,766 - src.utils.logger - INFO - Processing attack data...
2025-02-20 19:45:27,782 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 19:45:27,786 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 19:45:27,786 - src.utils.logger - INFO - Initializing environment...
2025-02-20 19:45:27,786 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 19:45:28,732 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 19:45:28,732 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 19:45:35,973 - src.utils.logger - INFO - Episode 1/100 - Reward: -115.30 - Avg Loss: 0.2719 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:35,974 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 19:45:42,579 - src.utils.logger - INFO - Episode 2/100 - Reward: -118.98 - Avg Loss: 0.2078 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:46,140 - src.utils.logger - INFO - Episode 3/100 - Reward: -193.19 - Avg Loss: 0.1464 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:49,033 - src.utils.logger - INFO - Episode 4/100 - Reward: -127.84 - Avg Loss: 0.1683 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:52,930 - src.utils.logger - INFO - Episode 5/100 - Reward: -94.35 - Avg Loss: 0.1867 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:56,187 - src.utils.logger - INFO - Episode 6/100 - Reward: -171.50 - Avg Loss: 0.0886 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:45:59,525 - src.utils.logger - INFO - Episode 7/100 - Reward: -100.13 - Avg Loss: 0.0779 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:02,141 - src.utils.logger - INFO - Episode 8/100 - Reward: -98.67 - Avg Loss: 0.0875 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:04,833 - src.utils.logger - INFO - Episode 9/100 - Reward: -103.59 - Avg Loss: 0.1146 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:07,418 - src.utils.logger - INFO - Episode 10/100 - Reward: -77.45 - Avg Loss: 0.1193 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:07,418 - src.utils.logger - INFO - Action distribution: {0: 0.3688, 1: 0.4345, 2: 0.1442, 3: 0.0525}
2025-02-20 19:46:10,941 - src.utils.logger - INFO - Episode 11/100 - Reward: -96.27 - Avg Loss: 0.1509 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:10,942 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 19:46:13,987 - src.utils.logger - INFO - Episode 12/100 - Reward: -135.44 - Avg Loss: 0.1817 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:16,577 - src.utils.logger - INFO - Episode 13/100 - Reward: -105.89 - Avg Loss: 0.1238 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:19,090 - src.utils.logger - INFO - Episode 14/100 - Reward: -145.14 - Avg Loss: 0.1198 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:22,132 - src.utils.logger - INFO - Episode 15/100 - Reward: -234.68 - Avg Loss: 0.1920 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:24,718 - src.utils.logger - INFO - Episode 16/100 - Reward: -174.69 - Avg Loss: 0.2008 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:27,685 - src.utils.logger - INFO - Starting main training process...
2025-02-20 19:46:27,685 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 19:46:27,686 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 19:46:27,719 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 19:46:27,719 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 19:46:27,724 - src.utils.logger - INFO - Processing attack data...
2025-02-20 19:46:27,740 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 19:46:27,744 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 19:46:27,744 - src.utils.logger - INFO - Initializing environment...
2025-02-20 19:46:27,744 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 19:46:28,691 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 19:46:28,691 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 19:46:31,773 - src.utils.logger - INFO - Episode 1/100 - Reward: -85.38 - Avg Loss: 0.1847 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:31,774 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 19:46:35,596 - src.utils.logger - INFO - Episode 2/100 - Reward: -111.46 - Avg Loss: 0.1757 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:38,813 - src.utils.logger - INFO - Starting main training process...
2025-02-20 19:46:38,813 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 19:46:38,813 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 19:46:38,845 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 19:46:38,845 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 19:46:38,850 - src.utils.logger - INFO - Processing attack data...
2025-02-20 19:46:38,862 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 19:46:38,866 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 19:46:38,866 - src.utils.logger - INFO - Initializing environment...
2025-02-20 19:46:38,866 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 19:46:39,794 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 19:46:39,795 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 19:46:42,801 - src.utils.logger - INFO - Episode 1/100 - Reward: 5.15 - Avg Loss: 0.1613 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:42,801 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 19:46:46,368 - src.utils.logger - INFO - Episode 2/100 - Reward: -89.60 - Avg Loss: 0.1602 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:49,368 - src.utils.logger - INFO - Episode 3/100 - Reward: -86.71 - Avg Loss: 0.3067 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:52,982 - src.utils.logger - INFO - Episode 4/100 - Reward: -61.04 - Avg Loss: 0.3449 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:56,211 - src.utils.logger - INFO - Episode 5/100 - Reward: -116.10 - Avg Loss: 0.2668 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:46:59,358 - src.utils.logger - INFO - Episode 6/100 - Reward: -74.08 - Avg Loss: 0.3168 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:02,417 - src.utils.logger - INFO - Episode 7/100 - Reward: -68.59 - Avg Loss: 0.3196 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:05,315 - src.utils.logger - INFO - Episode 8/100 - Reward: -29.59 - Avg Loss: 0.3974 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:08,902 - src.utils.logger - INFO - Episode 9/100 - Reward: -110.47 - Avg Loss: 0.2865 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:12,322 - src.utils.logger - INFO - Episode 10/100 - Reward: -54.30 - Avg Loss: 0.2148 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:12,322 - src.utils.logger - INFO - Action distribution: {0: 0.3725, 1: 0.3516, 2: 0.1953, 3: 0.0806}
2025-02-20 19:47:15,919 - src.utils.logger - INFO - Episode 11/100 - Reward: -68.09 - Avg Loss: 0.3740 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:15,919 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 19:47:19,312 - src.utils.logger - INFO - Episode 12/100 - Reward: -30.09 - Avg Loss: 0.3387 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:22,223 - src.utils.logger - INFO - Episode 13/100 - Reward: -108.66 - Avg Loss: 0.3737 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:25,057 - src.utils.logger - INFO - Episode 14/100 - Reward: -150.61 - Avg Loss: 0.8208 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:28,468 - src.utils.logger - INFO - Episode 15/100 - Reward: -72.79 - Avg Loss: 0.8407 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:31,621 - src.utils.logger - INFO - Episode 16/100 - Reward: -103.54 - Avg Loss: 1.2252 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:47,561 - src.utils.logger - INFO - Episode 17/100 - Reward: -66.57 - Avg Loss: 1.2171 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:51,890 - src.utils.logger - INFO - Episode 18/100 - Reward: -173.68 - Avg Loss: 1.3649 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:55,618 - src.utils.logger - INFO - Episode 19/100 - Reward: -67.81 - Avg Loss: 1.8236 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:58,948 - src.utils.logger - INFO - Episode 20/100 - Reward: -155.51 - Avg Loss: 1.7038 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:47:58,948 - src.utils.logger - INFO - Action distribution: {0: 0.36775, 1: 0.2924, 2: 0.1912, 3: 0.14865}
2025-02-20 19:48:02,201 - src.utils.logger - INFO - Episode 21/100 - Reward: -72.29 - Avg Loss: 2.1661 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:02,202 - src.utils.logger - INFO - Updated target network at episode 21
2025-02-20 19:48:05,674 - src.utils.logger - INFO - Episode 22/100 - Reward: -58.64 - Avg Loss: 2.3535 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:09,414 - src.utils.logger - INFO - Episode 23/100 - Reward: -104.09 - Avg Loss: 2.1294 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:12,697 - src.utils.logger - INFO - Episode 24/100 - Reward: -59.74 - Avg Loss: 2.0570 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:16,190 - src.utils.logger - INFO - Episode 25/100 - Reward: -76.21 - Avg Loss: 2.4222 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:19,972 - src.utils.logger - INFO - Episode 26/100 - Reward: -141.03 - Avg Loss: 1.9172 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:22,947 - src.utils.logger - INFO - Episode 27/100 - Reward: -209.51 - Avg Loss: 1.6978 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:26,801 - src.utils.logger - INFO - Episode 28/100 - Reward: -68.24 - Avg Loss: 1.5896 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:29,861 - src.utils.logger - INFO - Episode 29/100 - Reward: -107.10 - Avg Loss: 1.2643 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:32,861 - src.utils.logger - INFO - Episode 30/100 - Reward: -54.38 - Avg Loss: 1.3211 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:32,861 - src.utils.logger - INFO - Action distribution: {0: 0.3589333333333333, 1: 0.2965, 2: 0.17066666666666666, 3: 0.1739}
2025-02-20 19:48:36,336 - src.utils.logger - INFO - Episode 31/100 - Reward: -86.54 - Avg Loss: 1.0597 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:36,337 - src.utils.logger - INFO - Updated target network at episode 31
2025-02-20 19:48:40,637 - src.utils.logger - INFO - Episode 32/100 - Reward: -174.52 - Avg Loss: 1.3564 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:43,764 - src.utils.logger - INFO - Episode 33/100 - Reward: -135.75 - Avg Loss: 2.0816 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:47,005 - src.utils.logger - INFO - Episode 34/100 - Reward: -97.08 - Avg Loss: 2.7563 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:48:50,424 - src.utils.logger - INFO - Starting main training process...
2025-02-20 19:48:50,425 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 19:48:50,425 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 19:48:50,471 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 19:48:50,471 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 19:48:50,478 - src.utils.logger - INFO - Processing attack data...
2025-02-20 19:48:50,496 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 19:48:50,500 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 19:48:50,500 - src.utils.logger - INFO - Initializing environment...
2025-02-20 19:48:50,500 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 19:48:51,726 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 19:48:51,726 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 19:48:57,389 - src.utils.logger - INFO - Episode 35/100 - Reward: 67.20 - Avg Loss: 3.0911 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:49:15,208 - src.utils.logger - INFO - Episode 1/100 - Reward: -96.02 - Avg Loss: 0.3606 - Steps: 1000 - Epsilon: 0.010
2025-02-20 19:49:15,210 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 19:49:27,848 - src.utils.logger - INFO - Episode 36/100 - Reward: -101.73 - Avg Loss: 2.8531 - Steps: 1000 - Epsilon: 0.010
